Year,Mth,FH_Zone,Site_Name,Leps_mot,Leps_AF,Chalimus,Cali_mot,Counts_Pens,Mth_txt,Migration,Quarter,Ov_Thrs,Prop_AF
2014,5,3.3,Glacier Falls,0,0,0.2,0,1,May,Out Migration,Q2,0,
2014,5,3.3,Humphrey Rock,0,0,0.4,0,2,May,Out Migration,Q2,0,
2014,5,3.3,Larsen Island,1.1,0.1,0.2,0.3,2,May,Out Migration,Q2,0,0.091
2014,5,3.3,Midsummer,0,0,0.1,0,2,May,Out Migration,Q2,0,
2014,5,3.3,Noo-la,0.1,0.1,0,0,1,May,Out Migration,Q2,0,1
2014,5,3.3,Potts Bay,0,0,0,0,1,May,Out Migration,Q2,0,
2014,5,3.3,Sargeaunt Pass,0,0,0.1,0,1,May,Out Migration,Q2,0,
2014,5,3.3,Sir Edmund Bay,0.1,0.1,0,0.1,2,May,Out Migration,Q2,0,1
2014,5,3.3,Upper Retreat,0.5,0.1,0.3,0,2,May,Out Migration,Q2,0,0.2
2014,5,3.4,Marsh Bay,0.6,0,1.8,0.3,2,May,Out Migration,Q2,0,0
2014,5,3.4,Shelter Bay,0,0,0.1,0,2,May,Out Migration,Q2,0,
2014,5,3.4,Shelter Pass,0,0,0.1,0,4,May,Out Migration,Q2,0,
2014,5,3.4,Simmonds Point,0.3,0,0,0.3,1,May,Out Migration,Q2,0,0
2014,5,3.5,Goat Cove,0.3,0.2,0,0.1,2,May,Out Migration,Q2,0,0.667
2014,5,3.5,Jackson Pass,0,0,0,0,1,May,Out Migration,Q2,0,
2014,5,3.5,Kid Bay,0.3,0.2,0,0.1,2,May,Out Migration,Q2,0,0.667
2014,5,3.5,Lochalsh Bay,0.1,0,0,0,3,May,Out Migration,Q2,0,0
2014,5,3.5,Sheep Passage,0,0,0,0,1,May,Out Migration,Q2,0,
2014,6,2.3,Bare Bluff,0.2,0.1,0.4,4.8,2,Jun,Out Migration,Q2,0,0.5
2014,6,2.3,McIntyre Lake,0.2,0.1,1.1,4.2,2,Jun,Out Migration,Q2,0,0.5
2014,6,2.3,Plover Point,1.5,0.7,1.7,0.9,2,Jun,Out Migration,Q2,0,0.467
2014,6,2.3,Rant Point,1.7,0.5,1.1,1.2,2,Jun,Out Migration,Q2,0,0.294
2014,6,2.3,Ross Pass,1.7,1.5,0.2,0.1,1,Jun,Out Migration,Q2,0,0.882
2014,6,2.3,Saranac Island,1,0.2,4.6,10.4,1,Jun,Out Migration,Q2,0,0.2
2014,6,2.3,West Side,0.5,0.2,0.8,0.6,2,Jun,Out Migration,Q2,0,0.4
2014,6,2.4,Concepcion,0.2,0.1,0,0,2,Jun,Out Migration,Q2,0,0.5
2014,6,2.4,Esperanza,0.1,0,0,0,3,Jun,Out Migration,Q2,0,0
2014,6,2.4,Koskimo,0.9,0.2,0.4,0,1,Jun,Out Migration,Q2,0,0.222
2014,6,2.4,Mahatta East,1.2,0.5,0.3,0.3,1,Jun,Out Migration,Q2,0,0.417
2014,6,2.4,Mahatta West,1.1,0.2,2.5,0,1,Jun,Out Migration,Q2,0,0.182
2014,6,2.4,Monday Rocks,0.5,0.2,0.1,0,1,Jun,Out Migration,Q2,0,0.4
2014,6,2.4,Muchalat North,0,0,0,0,2,Jun,Out Migration,Q2,0,
2014,6,2.4,Muchalat South,0,0,0,0,2,Jun,Out Migration,Q2,0,
2014,6,2.4,Steamer,0.2,0,0,0,1,Jun,Out Migration,Q2,0,0
2014,6,2.4,Williamson,0.2,0.1,0,0,1,Jun,Out Migration,Q2,0,0.5
2014,6,3.1,Ahlstrom,0,0,0,0,1,Jun,Out Migration,Q2,0,
2014,6,3.2,Barnes Bay,0.7,0.2,2.2,1,2,Jun,Out Migration,Q2,0,0.286
2014,6,3.2,Brent Island,0,0,0,1.3,2,Jun,Out Migration,Q2,0,
2014,6,3.2,Okisollo,0.1,0,3.1,0.8,2,Jun,Out Migration,Q2,0,0
2014,6,3.2,Raza Island,0.1,0,0,0.7,1,Jun,Out Migration,Q2,0,0
2014,6,3.2,Sonora Point,5.1,2.2,6,1.4,2,Jun,Out Migration,Q2,1,0.431
2014,6,3.2,Venture Point,0.4,0.2,0,2.3,2,Jun,Out Migration,Q2,0,0.5
2014,6,3.3,Burdwood,0.1,0,0,0.1,2,Jun,Out Migration,Q2,0,0
2014,6,3.3,Cecil Island,0.2,0,0,0.1,2,Jun,Out Migration,Q2,0,0
2014,6,3.3,Doctor Islets,0.4,0,0.5,0.1,2,Jun,Out Migration,Q2,0,0
2014,6,3.3,Glacier Falls,0.1,0,0.5,0.2,2,Jun,Out Migration,Q2,0,0
2014,6,3.3,Humphrey Rock,0.1,0.1,0.2,0,2,Jun,Out Migration,Q2,0,1
2014,6,3.3,Larsen Island,0.7,0,0.2,0.2,2,Jun,Out Migration,Q2,0,0
2014,6,3.3,Midsummer,0.2,0.1,0.9,0.6,2,Jun,Out Migration,Q2,0,0.5
2014,6,3.3,Potts Bay,0,0,1.4,0.4,1,Jun,Out Migration,Q2,0,
2014,6,3.3,Sargeaunt Pass,0,0,0,0,2,Jun,Out Migration,Q2,0,
2014,6,3.3,Sir Edmund Bay,0,0,0,0,2,Jun,Out Migration,Q2,0,
2014,6,3.3,Upper Retreat,0.3,0.2,0,0,2,Jun,Out Migration,Q2,0,0.667
2014,6,3.3,Wicklow Point,0.1,0,1.4,0.2,2,Jun,Out Migration,Q2,0,0
2014,6,3.4,Bell Island,0.3,0,0.2,0,2,Jun,Out Migration,Q2,0,0
2014,6,3.4,Marsh Bay,1.4,0.5,3,0.6,2,Jun,Out Migration,Q2,0,0.357
2014,6,3.4,Shelter Bay,0.1,0,0,0.1,2,Jun,Out Migration,Q2,0,0
2014,6,3.4,Shelter Pass,0.1,0,0,0,3,Jun,Out Migration,Q2,0,0
2014,6,3.4,Simmonds Point,0.6,0.2,0.1,4.8,2,Jun,Out Migration,Q2,0,0.333
2014,6,3.5,Goat Cove,0.4,0.2,0.4,0.1,2,Jun,Out Migration,Q2,0,0.5
2014,6,3.5,Jackson Pass,0,0,0.1,0,2,Jun,Out Migration,Q2,0,
2014,6,3.5,Kid Bay,0.5,0.2,0.2,0,2,Jun,Out Migration,Q2,0,0.4
2014,6,3.5,Lochalsh Bay,0.1,0,0,0,1,Jun,Out Migration,Q2,0,0
2014,6,3.5,Sheep Passage,0,0,0,0,1,Jun,Out Migration,Q2,0,
2014,7,2.3,Bare Bluff,0.5,0.1,0.2,1.3,2,Jul,Rest of Year,Q3,0,0.2
2014,7,2.3,Bawden,0,0,0,0,2,Jul,Rest of Year,Q3,0,
2014,7,2.3,Fortune Channel,1.5,0.5,0.5,0.5,2,Jul,Rest of Year,Q3,0,0.333
2014,7,2.3,McIntyre Lake,0.3,0,0.1,0.3,2,Jul,Rest of Year,Q3,0,0
2014,7,2.3,Millar Channel,1.6,0.8,0.6,0.9,1,Jul,Rest of Year,Q3,0,0.5
2014,7,2.3,Plover Point,0.7,0.5,0.4,0.2,2,Jul,Rest of Year,Q3,0,0.714
2014,7,2.3,Rant Point,1.2,0.5,0,0.8,2,Jul,Rest of Year,Q3,0,0.417
2014,7,2.3,Saranac Island,2.2,0.8,2.2,0.2,2,Jul,Rest of Year,Q3,0,0.364
2014,7,2.3,West Side,0.6,0.4,0.1,0.3,2,Jul,Rest of Year,Q3,0,0.667
2014,7,2.4,Esperanza,1.2,0.3,2.6,4.3,1,Jul,Rest of Year,Q3,0,0.25
2014,7,2.4,Koskimo,1.1,0.4,0.5,0,1,Jul,Rest of Year,Q3,0,0.364
2014,7,2.4,Mahatta East,2.9,1.1,1.3,1.8,1,Jul,Rest of Year,Q3,0,0.379
2014,7,2.4,Mahatta West,1.6,0.5,1.4,0.2,1,Jul,Rest of Year,Q3,0,0.313
2014,7,2.4,Monday Rocks,0.7,0.4,0,0,1,Jul,Rest of Year,Q3,0,0.571
2014,7,2.4,Muchalat North,0.1,0,0,0,2,Jul,Rest of Year,Q3,0,0
2014,7,2.4,Muchalat South,0,0,0,0,2,Jul,Rest of Year,Q3,0,
2014,7,2.4,Steamer,2.3,0.1,1.9,0,1,Jul,Rest of Year,Q3,0,0.043
2014,7,3.2,Barnes Bay,3.9,1.4,1.9,1.8,1,Jul,Rest of Year,Q3,1,0.359
2014,7,3.2,Brent Island,0.5,0.3,0,2.5,1,Jul,Rest of Year,Q3,0,0.6
2014,7,3.2,Okisollo,2.9,1,8.5,4.5,3,Jul,Rest of Year,Q3,0,0.345
2014,7,3.2,Raza Island,0.3,0.1,0.5,0.1,1,Jul,Rest of Year,Q3,0,0.333
2014,7,3.2,Sonora Point,0,0,0,0,1,Jul,Rest of Year,Q3,0,
2014,7,3.2,Venture Point,0.6,0.4,0.2,2,2,Jul,Rest of Year,Q3,0,0.667
2014,7,3.3,Burdwood,0.1,0,0.1,0.1,2,Jul,Rest of Year,Q3,0,0
2014,7,3.3,Cecil Island,0.6,0.3,0.2,0.2,1,Jul,Rest of Year,Q3,0,0.5
2014,7,3.3,Doctor Islets,0.1,0,0.1,0,1,Jul,Rest of Year,Q3,0,0
2014,7,3.3,Humphrey Rock,0.4,0.1,0,0,1,Jul,Rest of Year,Q3,0,0.25
2014,7,3.3,Larsen Island,0.4,0.1,0,0.2,1,Jul,Rest of Year,Q3,0,0.25
2014,7,3.3,Midsummer,0.2,0.1,0.9,0.6,2,Jul,Rest of Year,Q3,0,0.5
2014,7,3.3,Potts Bay,0.6,0.2,0.5,0,1,Jul,Rest of Year,Q3,0,0.333
2014,7,3.3,Sargeaunt Pass,0,0,0,0,2,Jul,Rest of Year,Q3,0,
2014,7,3.3,Sir Edmund Bay,0,0,0,0,2,Jul,Rest of Year,Q3,0,
2014,7,3.3,Upper Retreat,0.3,0,0.2,0,1,Jul,Rest of Year,Q3,0,0
2014,7,3.3,Wicklow Point,0,0,0.6,0.2,1,Jul,Rest of Year,Q3,0,
2014,7,3.4,Bell Island,0.6,0.3,1.3,1.5,2,Jul,Rest of Year,Q3,0,0.5
2014,7,3.4,Marsh Bay,2,1,2.6,2.3,1,Jul,Rest of Year,Q3,0,0.5
2014,7,3.4,Shelter Bay,0,0,0.2,0,1,Jul,Rest of Year,Q3,0,
2014,7,3.4,Shelter Pass,0.1,0,0,0,1,Jul,Rest of Year,Q3,0,0
2014,7,3.4,Simmonds Point,0.9,0.4,5.1,0.3,1,Jul,Rest of Year,Q3,0,0.444
2014,7,3.5,Goat Cove,1.3,0.7,0.1,0,2,Jul,Rest of Year,Q3,0,0.538
2014,7,3.5,Jackson Pass,0.3,0.1,0,0,3,Jul,Rest of Year,Q3,0,0.333
2014,7,3.5,Kid Bay,0.8,0.5,0.1,0.1,2,Jul,Rest of Year,Q3,0,0.625
2014,7,3.5,Sheep Passage,0.4,0.2,0,0,1,Jul,Rest of Year,Q3,0,0.5
2014,8,2.3,Bare Bluff,0.1,0,0.1,0.6,2,Aug,Rest of Year,Q3,0,0
2014,8,2.3,Bawden,0.1,0.1,0,0,1,Aug,Rest of Year,Q3,0,1
2014,8,2.3,Fortune Channel,0.2,0.2,0.2,0.2,2,Aug,Rest of Year,Q3,0,1
2014,8,2.3,McIntyre Lake,0.1,0.1,0,0.1,2,Aug,Rest of Year,Q3,0,1
2014,8,2.3,Plover Point,0,0.1,0.2,0.2,2,Aug,Rest of Year,Q3,0,
2014,8,2.3,Rant Point,0.4,0.3,0.2,0.2,2,Aug,Rest of Year,Q3,0,0.75
2014,8,2.3,Saranac Island,1.5,0.5,0.4,0,2,Aug,Rest of Year,Q3,0,0.333
2014,8,2.3,West Side,0.1,0.2,0,0.2,2,Aug,Rest of Year,Q3,0,2
2014,8,2.4,Esperanza,2.4,1.3,0.6,0.6,1,Aug,Rest of Year,Q3,0,0.542
2014,8,2.4,Mahatta East,2.7,0.8,1.2,0.3,1,Aug,Rest of Year,Q3,0,0.296
2014,8,2.4,Mahatta West,2.8,1.8,0.2,1.2,1,Aug,Rest of Year,Q3,0,0.643
2014,8,2.4,Muchalat North,1.2,0.5,0,0.1,1,Aug,Rest of Year,Q3,0,0.417
2014,8,2.4,Muchalat South,1.9,1,0,0.1,1,Aug,Rest of Year,Q3,0,0.526
2014,8,2.4,Steamer,0.3,0.1,1.3,0,2,Aug,Rest of Year,Q3,0,0.333
2014,8,3.2,Barnes Bay,0.6,0.2,0,0,1,Aug,Rest of Year,Q3,0,0.333
2014,8,3.2,Okisollo,1,0.5,0.2,0.1,1,Aug,Rest of Year,Q3,0,0.5
2014,8,3.2,Raza Island,0.3,0.4,0,0.1,2,Aug,Rest of Year,Q3,0,1.333
2014,8,3.2,Venture Point,0.3,0.4,0,1.1,2,Aug,Rest of Year,Q3,0,1.333
2014,8,3.3,Burdwood,0.1,0.1,0.1,0,2,Aug,Rest of Year,Q3,0,1
2014,8,3.3,Cecil Island,0.3,0.1,0,0.2,1,Aug,Rest of Year,Q3,0,0.333
2014,8,3.3,Doctor Islets,0.2,0,0,0,1,Aug,Rest of Year,Q3,0,0
2014,8,3.3,Glacier Falls,1.3,0.3,0.2,0,1,Aug,Rest of Year,Q3,0,0.231
2014,8,3.3,Humphrey Rock,0.5,0.1,0.1,0,1,Aug,Rest of Year,Q3,0,0.2
2014,8,3.3,Larsen Island,0.8,0,0.2,0.2,1,Aug,Rest of Year,Q3,0,0
2014,8,3.3,Midsummer,1.9,0.3,1.7,0.9,1,Aug,Rest of Year,Q3,0,0.158
2014,8,3.3,Noo-la,0.4,0.1,0,0,1,Aug,Rest of Year,Q3,0,0.25
2014,8,3.3,Potts Bay,2,0.8,1.6,0,1,Aug,Rest of Year,Q3,0,0.4
2014,8,3.3,Sargeaunt Pass,0,0,0,0,1,Aug,Rest of Year,Q3,0,
2014,8,3.3,Sir Edmund Bay,0,0,0,0,2,Aug,Rest of Year,Q3,0,
2014,8,3.3,Upper Retreat,0.2,0.1,0.3,0,1,Aug,Rest of Year,Q3,0,0.5
2014,8,3.3,Wicklow Point,4.9,0.9,6.7,1.1,1,Aug,Rest of Year,Q3,1,0.184
2014,8,3.4,Bell Island,1.1,0.7,2.8,4.4,2,Aug,Rest of Year,Q3,0,0.636
2014,8,3.4,Marsh Bay,5.1,2.6,3.3,4.2,2,Aug,Rest of Year,Q3,1,0.51
2014,8,3.4,Shelter Bay,3.8,1.4,1.6,0.5,2,Aug,Rest of Year,Q3,1,0.368
2014,8,3.4,Shelter Pass,0.6,0.1,1,0,1,Aug,Rest of Year,Q3,0,0.167
2014,8,3.5,Goat Cove,1.6,0.9,0.2,0.2,2,Aug,Rest of Year,Q3,0,0.563
2014,8,3.5,Jackson Pass,0.8,0.2,1,0,1,Aug,Rest of Year,Q3,0,0.25
2014,8,3.5,Kid Bay,0.7,0.5,0.1,0,2,Aug,Rest of Year,Q3,0,0.714
2014,8,3.5,Sheep Passage,0.4,0.2,0,0,3,Aug,Rest of Year,Q3,0,0.5
2014,9,2.3,Bare Bluff,0.1,0,0.1,0.1,2,Sep,Rest of Year,Q3,0,0
2014,9,2.3,Bawden,0.6,0.3,0.3,0.1,2,Sep,Rest of Year,Q3,0,0.5
2014,9,2.3,Fortune Channel,0.1,0.1,0,0,2,Sep,Rest of Year,Q3,0,1
2014,9,2.3,McIntyre Lake,0,0,0,0.1,2,Sep,Rest of Year,Q3,0,
2014,9,2.3,Plover Point,0.1,0.1,0,0,2,Sep,Rest of Year,Q3,0,1
2014,9,2.3,Rant Point,0.2,0.1,0,0.1,2,Sep,Rest of Year,Q3,0,0.5
2014,9,2.3,Saranac Island,0.6,0.3,0.2,0.2,2,Sep,Rest of Year,Q3,0,0.5
2014,9,2.3,West Side,0.1,0.1,0,0.1,2,Sep,Rest of Year,Q3,0,1
2014,9,2.4,Esperanza,0.2,0.1,0,0,1,Sep,Rest of Year,Q3,0,0.5
2014,9,2.4,Mahatta East,4.1,2,0.1,0.1,2,Sep,Rest of Year,Q3,1,0.488
2014,9,2.4,Mahatta West,4.2,2.2,0.5,0.3,2,Sep,Rest of Year,Q3,1,0.524
2014,9,2.4,Muchalat North,1.1,0.6,0,0,1,Sep,Rest of Year,Q3,0,0.545
2014,9,2.4,Muchalat South,5.2,2.5,0.1,0,1,Sep,Rest of Year,Q3,1,0.481
2014,9,2.4,Steamer,0.5,0.2,0,0,1,Sep,Rest of Year,Q3,0,0.4
2014,9,3.2,Barnes Bay,0,0,0.1,0,1,Sep,Rest of Year,Q3,0,
2014,9,3.2,Brent Island,0.1,0,0,0.1,2,Sep,Rest of Year,Q3,0,0
2014,9,3.2,Lees Bay,16.9,5.3,6.8,3.1,2,Sep,Rest of Year,Q3,1,0.314
2014,9,3.2,Okisollo,0.3,0.2,0,0.1,2,Sep,Rest of Year,Q3,0,0.667
2014,9,3.2,Phillips Arm,6.4,2.9,1.6,0.7,1,Sep,Rest of Year,Q3,1,0.453
2014,9,3.2,Raza Island,1.7,0.8,0.3,0.2,2,Sep,Rest of Year,Q3,0,0.471
2014,9,3.2,Sonora Point,0,0,0.5,0,1,Sep,Rest of Year,Q3,0,
2014,9,3.2,Venture Point,0,0,0,0,1,Sep,Rest of Year,Q3,0,
2014,9,3.3,Cecil Island,3.1,1.5,0,0.1,1,Sep,Rest of Year,Q3,1,0.484
2014,9,3.3,Doctor Islets,0.2,0.1,0,0,1,Sep,Rest of Year,Q3,0,0.5
2014,9,3.3,Glacier Falls,2.1,1.4,0.2,0,1,Sep,Rest of Year,Q3,0,0.667
2014,9,3.3,Midsummer,8.3,3.9,0.6,0.4,1,Sep,Rest of Year,Q3,1,0.47
2014,9,3.3,Noo-la,0.4,0.1,0,0,1,Sep,Rest of Year,Q3,0,0.25
2014,9,3.3,Potts Bay,5.9,2.6,2.8,0,1,Sep,Rest of Year,Q3,1,0.441
2014,9,3.3,Sargeaunt Pass,0.1,0,0,0,1,Sep,Rest of Year,Q3,0,0
2014,9,3.3,Sir Edmund Bay,0.1,0.1,0,0.1,1,Sep,Rest of Year,Q3,0,1
2014,9,3.3,Upper Retreat,0.3,0.1,0.3,0,1,Sep,Rest of Year,Q3,0,0.333
2014,9,3.3,Wicklow Point,6.2,0.9,3.6,0.7,1,Sep,Rest of Year,Q3,1,0.145
2014,9,3.4,Bell Island,9.4,7.1,0.7,3.1,2,Sep,Rest of Year,Q3,1,0.755
2014,9,3.4,Doyle Island,1.9,0.5,7.1,0,1,Sep,Rest of Year,Q3,0,0.263
2014,9,3.4,Marsh Bay,4.6,2.8,1.1,1.1,1,Sep,Rest of Year,Q3,1,0.609
2014,9,3.4,Shelter Bay,7.4,3.7,0.6,0.5,2,Sep,Rest of Year,Q3,1,0.5
2014,9,3.4,Shelter Pass,5.7,1.4,2,0.1,2,Sep,Rest of Year,Q3,1,0.246
2014,9,3.4,Simmonds Point,2,0.8,1.8,0.3,1,Sep,Rest of Year,Q3,0,0.4
2014,9,3.5,Goat Cove,5.2,3.1,0.2,0.1,2,Sep,Rest of Year,Q3,1,0.596
2014,9,3.5,Jackson Pass,4.3,1.4,1.3,0.8,1,Sep,Rest of Year,Q3,1,0.326
2014,9,3.5,Kid Bay,1.5,0.8,0.1,0,1,Sep,Rest of Year,Q3,0,0.533
2014,9,3.5,Sheep Passage,1.6,0.8,0.1,0,2,Sep,Rest of Year,Q3,0,0.5
2014,10,2.3,Bare Bluff,0,0,0,0,2,Oct,Rest of Year,Q4,0,
2014,10,2.3,Bawden,0.1,0.1,0,0,2,Oct,Rest of Year,Q4,0,1
2014,10,2.3,Fortune Channel,0.1,0,0,0,2,Oct,Rest of Year,Q4,0,0
2014,10,2.3,McIntyre Lake,0,0,0,0,2,Oct,Rest of Year,Q4,0,
2014,10,2.3,Plover Point,0,0,0,0,2,Oct,Rest of Year,Q4,0,
2014,10,2.3,Rant Point,0.1,0,0,0,2,Oct,Rest of Year,Q4,0,0
2014,10,2.3,Saranac Island,0.4,0.2,0,0,2,Oct,Rest of Year,Q4,0,0.5
2014,10,2.3,West Side,0,0,0,0,2,Oct,Rest of Year,Q4,0,
2014,10,2.4,Esperanza,0.6,0.3,0,0,1,Oct,Rest of Year,Q4,0,0.5
2014,10,2.4,Mahatta East,3.6,1.8,0.1,0,2,Oct,Rest of Year,Q4,1,0.5
2014,10,2.4,Mahatta West,2.7,1.4,0,0.1,1,Oct,Rest of Year,Q4,0,0.519
2014,10,2.4,Muchalat North,2.1,1.5,0,0,1,Oct,Rest of Year,Q4,0,0.714
2014,10,2.4,Muchalat South,0.6,0.4,0,0,1,Oct,Rest of Year,Q4,0,0.667
2014,10,2.4,Steamer,0.8,0.2,0,0.1,1,Oct,Rest of Year,Q4,0,0.25
2014,10,2.4,Williamson,6.8,5.5,0,0,1,Oct,Rest of Year,Q4,1,0.809
2014,10,3.1,Salten,0,0,0,0,1,Oct,Rest of Year,Q4,0,
2014,10,3.2,Barnes Bay,0.2,0,0.4,0,1,Oct,Rest of Year,Q4,0,0
2014,10,3.2,Brent Island,0.1,0,0,0.3,2,Oct,Rest of Year,Q4,0,0
2014,10,3.2,Lees Bay,2.5,1,0,0,1,Oct,Rest of Year,Q4,0,0.4
2014,10,3.2,Okisollo,0,0,0.2,0,1,Oct,Rest of Year,Q4,0,
2014,10,3.2,Phillips Arm,5.2,3.1,0.7,0.1,2,Oct,Rest of Year,Q4,1,0.596
2014,10,3.2,Raza Island,0.7,0.5,0,0,2,Oct,Rest of Year,Q4,0,0.714
2014,10,3.2,Sonora Point,1.6,0.5,0.6,0,1,Oct,Rest of Year,Q4,0,0.313
2014,10,3.2,Venture Point,0,0,0.2,0.1,1,Oct,Rest of Year,Q4,0,
2014,10,3.3,Cecil Island,1.1,0.4,0.3,0.1,1,Oct,Rest of Year,Q4,0,0.364
2014,10,3.3,Doctor Islets,0.2,0.1,0,0,1,Oct,Rest of Year,Q4,0,0.5
2014,10,3.3,Glacier Falls,2.2,1.3,0,0,1,Oct,Rest of Year,Q4,0,0.591
2014,10,3.3,Midsummer,11.6,6,0.4,0.5,2,Oct,Rest of Year,Q4,1,0.517
2014,10,3.3,Noo-la,0.5,0.2,0,0.2,1,Oct,Rest of Year,Q4,0,0.4
2014,10,3.3,Potts Bay,9,4.9,4,0.3,2,Oct,Rest of Year,Q4,1,0.544
2014,10,3.3,Sir Edmund Bay,0.3,0.2,0,0,2,Oct,Rest of Year,Q4,0,0.667
2014,10,3.3,Wicklow Point,11,2.8,1.7,0.3,2,Oct,Rest of Year,Q4,1,0.255
2014,10,3.4,Bell Island,22.1,10.1,0.2,0.1,1,Oct,Rest of Year,Q4,1,0.457
2014,10,3.4,Doyle Island,4.2,2.3,0.9,0.2,1,Oct,Rest of Year,Q4,1,0.548
2014,10,3.4,Duncan Island,4.8,0.9,6.5,0.5,1,Oct,Rest of Year,Q4,1,0.188
2014,10,3.4,Marsh Bay,0.7,0.2,0.2,0,2,Oct,Rest of Year,Q4,0,0.286
2014,10,3.4,Shelter Bay,9.7,5.2,0.1,0.2,2,Oct,Rest of Year,Q4,1,0.536
2014,10,3.4,Shelter Pass,6.9,2.3,0.7,0.1,2,Oct,Rest of Year,Q4,1,0.333
2014,10,3.4,Simmonds Point,7.1,3.9,0,0.3,2,Oct,Rest of Year,Q4,1,0.549
2014,10,3.5,Goat Cove,5.9,2.5,0,0,2,Oct,Rest of Year,Q4,1,0.424
2014,10,3.5,Jackson Pass,0.2,0.1,0,0,1,Oct,Rest of Year,Q4,0,0.5
2014,10,3.5,Sheep Passage,2.6,1.2,0,0,2,Oct,Rest of Year,Q4,0,0.462
2014,11,2.3,Bare Bluff,0,0,0,0,2,Nov,Rest of Year,Q4,0,
2014,11,2.3,Bawden,0,0,0,0,2,Nov,Rest of Year,Q4,0,
2014,11,2.3,Dixon Bay,0,0,0,0,1,Nov,Rest of Year,Q4,0,
2014,11,2.3,Fortune Channel,0.1,0.1,0,0,2,Nov,Rest of Year,Q4,0,1
2014,11,2.3,McIntyre Lake,0,0,0,0,2,Nov,Rest of Year,Q4,0,
2014,11,2.3,Rant Point,0.1,0,0,0,2,Nov,Rest of Year,Q4,0,0
2014,11,2.3,Saranac Island,0.2,0.1,0,0,2,Nov,Rest of Year,Q4,0,0.5
2014,11,2.3,West Side,0.1,0,0.1,0,2,Nov,Rest of Year,Q4,0,0
2014,11,2.4,Esperanza,0.5,0.2,0,0,1,Nov,Rest of Year,Q4,0,0.4
2014,11,2.4,Koskimo,0,0,0,0,1,Nov,Rest of Year,Q4,0,
2014,11,2.4,Mahatta East,0.9,0.5,0,0,1,Nov,Rest of Year,Q4,0,0.556
2014,11,2.4,Mahatta West,1.2,0.6,0,0.1,1,Nov,Rest of Year,Q4,0,0.5
2014,11,2.4,Muchalat North,1.2,0.6,0,0,1,Nov,Rest of Year,Q4,0,0.5
2014,11,2.4,Muchalat South,1.2,0.6,0,0,2,Nov,Rest of Year,Q4,0,0.5
2014,11,2.4,Steamer,0.1,0.1,0,0,2,Nov,Rest of Year,Q4,0,1
2014,11,2.4,Williamson,6.1,4.6,0,0,1,Nov,Rest of Year,Q4,1,0.754
2014,11,3.1,Salten,0.1,0,0,0,1,Nov,Rest of Year,Q4,0,0
2014,11,3.2,Barnes Bay,0.4,0,0.9,0.2,2,Nov,Rest of Year,Q4,0,0
2014,11,3.2,Lees Bay,2.5,1,0,0,1,Nov,Rest of Year,Q4,0,0.4
2014,11,3.2,Okisollo,1.1,0.3,2.3,2.1,1,Nov,Rest of Year,Q4,0,0.273
2014,11,3.2,Phillips Arm,12.8,4.2,2.4,1.1,1,Nov,Rest of Year,Q4,1,0.328
2014,11,3.2,Raza Island,0.7,0.4,0.1,0,2,Nov,Rest of Year,Q4,0,0.571
2014,11,3.2,Sonora Point,1.9,0.6,0.7,0.1,1,Nov,Rest of Year,Q4,0,0.316
2014,11,3.2,Venture Point,0.1,0,0.1,0.4,1,Nov,Rest of Year,Q4,0,0
2014,11,3.3,Cecil Island,1.9,1.2,1.2,0.1,2,Nov,Rest of Year,Q4,0,0.632
2014,11,3.3,Doctor Islets,0.1,0,0.1,0,1,Nov,Rest of Year,Q4,0,0
2014,11,3.3,Glacier Falls,2.5,1.5,0.1,0,1,Nov,Rest of Year,Q4,0,0.6
2014,11,3.3,Maude Island,0.3,0.2,0,0,2,Nov,Rest of Year,Q4,0,0.667
2014,11,3.3,Midsummer,10.5,5.6,1.5,1.1,2,Nov,Rest of Year,Q4,1,0.533
2014,11,3.3,Noo-la,1.5,0.7,0,1.1,1,Nov,Rest of Year,Q4,0,0.467
2014,11,3.3,Port Elizabeth,0.1,0,0,0.2,1,Nov,Rest of Year,Q4,0,0
2014,11,3.3,Potts Bay,1.5,0.9,0,0,1,Nov,Rest of Year,Q4,0,0.6
2014,11,3.3,Sir Edmund Bay,0.8,0.6,0,0,2,Nov,Rest of Year,Q4,0,0.75
2014,11,3.3,Wicklow Point,13.5,5.6,2.4,0.3,1,Nov,Rest of Year,Q4,1,0.415
2014,11,3.4,Bell Island,0.2,0.1,0,0,1,Nov,Rest of Year,Q4,0,0.5
2014,11,3.4,Doyle Island,3.2,1.5,0.7,0.2,1,Nov,Rest of Year,Q4,1,0.469
2014,11,3.4,Marsh Bay,0.2,0.1,0.1,0,1,Nov,Rest of Year,Q4,0,0.5
2014,11,3.4,Shelter Bay,6.3,4.2,0.1,0.1,2,Nov,Rest of Year,Q4,1,0.667
2014,11,3.4,Shelter Pass,0.9,0.3,0,0,2,Nov,Rest of Year,Q4,0,0.333
2014,11,3.4,Simmonds Point,3.8,1.3,0,0,1,Nov,Rest of Year,Q4,1,0.342
2014,11,3.5,Goat Cove,16.4,7.9,1.8,0.7,1,Nov,Rest of Year,Q4,1,0.482
2014,11,3.5,Jackson Pass,0.2,0.1,0,0,1,Nov,Rest of Year,Q4,0,0.5
2014,11,3.5,Lochalsh Bay,1.8,1,0.8,0,1,Nov,Rest of Year,Q4,0,0.556
